id,tx_datetime,tx_type,tx_amount,bal_after_tx,tx_qty,account_no,stock_code
1714,2024-04-17,매수,277000,36516907,1,1680-1632,000810
1715,2024-06-10,매수,486000,6024038,50,310–7609–5128-8,032640
1716,2024-04-29,매수,106100,41548389,10,3800-5619,034220
1717,2024-03-18,매수,7936100,16919506,61,974-62-643786,001570
1718,2024-03-21,매수,3295000,69868579,100,88020664-28,204320
1719,2024-05-16,매수,4687200,8243179,72,814275-443277,009240
1720,2024-03-15,매수,871200,65569290,12,21323484-639,361610
1721,2024-04-09,매수,29469000,81961484,57,65647747-78,086520
1722,2024-03-26,매수,961800,34829088,14,020311-496729,139480
1723,2024-03-25,매수,1162000,18497841,28,6886-2629,029780
1724,2024-01-19,매수,634700,94229636,11,480-30-333809,042700
1725,2024-02-20,매수,3427900,9456218,83,044961-978299,017800
1726,2024-02-20,매수,1914750,17374902,45,471827-794898,008930
1727,2024-03-18,매수,17180000,48137158,20,8480-7459,207940
1728,2024-05-23,매수,1999500,8461210,62,939851-951805,009830
1729,2024-03-14,매수,4036200,35604361,21,421927-510305,145020
1730,2024-05-14,매수,1177800,79712116,39,9034-8909,039200
1731,2024-01-16,매수,8548400,25112623,86,898–1091–7068-2,006110
1732,2024-03-29,매수,1140800,66882071,31,064–3998–8126-6,064350
1733,2024-01-02,매수,350200,4349090,17,21312073-427,011200
1734,2024-02-23,매수,3322800,17595959,72,416227-994243,253450
1735,2024-02-21,매수,6222200,15548402,53,82755515-689,067160
1736,2024-04-12,매수,62800,57204355,2,277-26-535094,005420
1737,2024-06-07,매수,11677500,48488445,75,246996-432360,005385
1738,2024-02-07,매수,661000,77554181,10,78529483-44,052690
1739,2024-03-13,매수,525300,74472824,85,095–0423–7275-8,001740
1740,2024-05-03,매수,994500,6642846,39,856-47-723955,298380
1741,2024-04-04,매수,3161700,13496287,27,84753446-40,282330
1742,2024-02-06,매수,1077870,77114992,61,205–5492–5385-3,026960
1743,2024-04-29,매수,3904500,19642715,95,29460992-82,022100
1744,2024-03-07,매수,4123200,13257414,24,85005738-24,005070
1745,2024-05-29,매수,1999200,1127767,56,721-96-486275,022100
1746,2024-02-13,매수,10768000,11732501,80,2802-9928,011170
1747,2024-03-14,매수,11823500,35685193,85,259517-428809,121600
1748,2024-02-19,매수,6910200,6011769,99,76573514-730,052690
1749,2024-03-14,매수,3647200,23589859,94,05014884-62,006040
1750,2024-01-09,매수,2857600,22711256,76,098176-925887,005420
1751,2024-04-08,매수,3633300,66433680,99,6033-1280,008930
1752,2024-02-07,매수,20844000,61140319,36,32179418-056,086520
1753,2024-05-17,매수,571140,67830225,57,372-60-842991,067630
1754,2024-02-01,매수,8256000,97392981,96,780-22-410359,023530
1755,2024-06-04,매수,1468000,33814394,40,78445365-349,229640
1756,2024-02-08,매수,17344000,58891870,64,541-19-468083,357780
1757,2024-02-19,매수,179630,96160177,46,899–4193–3690-5,395400
1758,2024-06-03,매수,173880,54548525,36,235720-830758,365550
1759,2024-05-09,매수,13272000,55544279,42,526–4982–0130-1,000810
1760,2024-01-19,매수,8899000,66496586,22,6934-1139,051910
1761,2024-05-24,매수,3053500,86043634,62,248–8062–6494-2,069960
1762,2024-04-09,매수,31200000,99475273,78,989–2611–3525-1,007310
1763,2024-05-28,매수,329220,66665827,59,73122705-411,003620
1764,2024-04-03,매도,350700,45856931,7,03733449-05,047050
1765,2024-02-08,매수,6873600,62873618,64,19115633-608,267260
1766,2024-05-03,매수,332000,26796902,10,371–0950–3262-3,002790
1767,2024-04-12,매수,1413610,55620571,71,9120-1673,336370
1768,2024-01-18,매수,309000,48616921,12,35278556-416,009520
1769,2024-04-23,매수,19720000,34127010,85,29739358-897,278470
1770,2024-04-17,매수,5120400,87470687,68,02373826-37,010950
1771,2024-06-10,매수,12257700,82678995,91,980–3119–6218-8,009540
1772,2024-05-08,매수,168930,39907699,9,808–8199–9176-0,026960
1773,2024-03-20,매수,3596000,2227427,62,11065997-06,011210
1774,2024-01-24,매수,17945000,48522082,97,615–6024–9493-4,005380
1775,2024-05-09,매수,27883500,94339546,87,201–3630–0102-0,298040
1776,2024-03-06,매수,121200,13245538,2,6033-1280,302440
1777,2024-03-15,매수,31786000,30249933,92,700–4796–6416-1,051900
1778,2024-05-29,매수,354200,56228017,2,201–3630–0102-0,014680
1779,2024-01-23,매수,3385200,79861678,62,9271-2143,047810
1780,2024-06-12,매수,4275000,82134374,50,19897556-06,035760
1781,2024-06-05,매수,7864500,43363073,21,7328-8383,051910
1782,2024-01-18,매수,563400,11308834,18,620-69-196475,036930
1783,2024-02-29,매수,4166700,53914615,43,781–3221–0927-8,326030
1784,2024-03-13,매수,8938900,36665553,71,35269426-743,000270
1785,2024-01-16,매수,4721200,74899896,29,3373-9477,145020
1786,2024-02-14,매수,4646000,45190970,92,31843368-465,111770
1787,2024-02-02,매수,1774400,48250309,16,31224040-11,069620
1788,2024-01-18,매수,1453500,62443736,51,31496684-203,323410
1789,2024-04-05,매수,8943000,79438763,33,70325339-638,051915
1790,2024-05-07,매수,6280500,65465378,79,9667-9971,003550
1791,2024-05-23,매수,39479000,45097687,97,786-07-903519,004370
1792,2024-06-12,매수,3337600,39809308,56,2379-0090,004800
1793,2024-03-18,매수,79300,52856316,2,901–1073–0397-9,377300
1794,2024-05-29,매수,1828000,28467093,4,546539-300908,007310
1795,2024-01-18,매수,2909500,61265856,55,026-01-021802,002710
1796,2024-01-11,매수,11066000,27577389,44,057177-785186,017860
1797,2024-01-18,매수,4738500,38295158,81,375–0690–9868-9,005935
1798,2024-04-02,매수,1998000,45679980,72,78529483-44,009830
1799,2024-04-02,매수,3225750,24705906,69,721-96-486275,004000
1800,2024-03-25,매수,938400,56259464,12,098425-572739,005930
1801,2024-01-15,매수,24994500,5910891,57,99686668-30,051910
1802,2024-03-18,매수,2022150,60011686,51,41171877-80,377300
1803,2024-04-02,매수,638000,46114218,50,582-07-993607,088980
1804,2024-05-22,매수,15410000,9785662,67,83903637-272,012330
1805,2024-02-15,매수,1024100,53982558,22,6545-3013,241560
1806,2024-03-26,매수,7046700,76388534,83,621673-673522,138040
1807,2024-01-12,매수,2076000,299471,40,17038329-23,000990
1808,2024-05-27,매수,1935500,98751407,49,700–7083–6061-5,081660
1809,2024-02-27,매수,2970000,36533337,75,06264867-86,120110
1810,2024-06-10,매수,2422000,50449562,70,863-96-651283,375500
1811,2024-04-01,매수,2222750,63234026,85,49801424-34,417200
1812,2024-02-14,매수,1946350,14999202,67,922-83-065312,002790
1813,2024-02-15,매수,12087500,64243478,25,092-02-068244,051910
1814,2024-05-16,매수,718200,84482065,9,738–5135–2434-7,095340
1815,2024-02-14,매수,2994200,48062377,22,601807-667632,011780
1816,2024-05-14,매수,8748700,36892038,89,69940390-265,066570
1817,2024-01-25,매수,1859800,28932529,34,706-80-042454,028300
1818,2024-05-13,매수,1056000,9519014,32,110-23-630835,005850
1819,2024-01-31,매수,3848000,51903316,65,57453691-384,000100
1820,2024-01-10,매수,5663000,56864540,70,848–3158–5548-0,328130
1821,2024-03-13,매수,2083200,34089512,28,669–6108–3331-5,141080
1822,2024-03-29,매수,12056000,91723023,44,45732095-476,247540
1823,2024-06-11,매수,6102800,99477836,38,19115633-608,004170
1824,2024-03-29,매수,1842750,24979619,65,3434-1848,009830
1825,2024-04-24,매수,1275650,74444299,31,602–3194–4722-4,064350
1826,2024-06-04,매수,458160,86111436,46,8376-2813,137310
1827,2024-04-25,매수,584100,50872321,11,601807-667632,251270
1828,2024-05-22,매수,776260,66546861,74,0654-8904,137310
1829,2024-03-05,매수,3905300,10657928,49,5575-7467,028300
1830,2024-04-12,매수,1002300,96154863,39,19570427-61,009830
1831,2024-02-13,매수,813050,28837820,23,2802-9928,020150
1832,2024-04-24,매수,14007000,71949841,58,19897556-06,012450
1833,2024-03-20,매수,177840,89423655,12,751–0674–3749-3,024110
1834,2024-02-02,매수,2424400,76361318,88,42679703-53,036460
1835,2024-03-28,매수,49147000,57884202,59,807–7413–4523-9,207940
1836,2024-03-13,매수,4545000,16210929,90,986-27-660389,112610
1837,2024-02-23,매수,37150,83135839,1,66983203-516,014820
1838,2024-04-30,매수,3822000,96111799,84,930-90-661065,020150
1839,2024-02-22,매수,8048700,39234733,99,116-34-532628,454910
1840,2024-01-09,매수,17328000,58065401,57,5744-0125,247540
1841,2024-03-12,매수,6300,17461790,2,09157354-29,088350
1842,2024-02-27,매수,1589250,92100095,65,9292-8478,293490
1843,2024-02-27,매수,14047800,31849920,78,44091270-21,039030
1844,2024-05-17,매수,963200,74637164,14,836655-368046,001720
1845,2024-03-12,매수,15337500,84860582,75,6784-3729,352820
1846,2024-06-05,매수,1196160,10720726,89,32959455-992,024110
1847,2024-05-02,매수,8314400,32571902,76,082601-686328,067160
1848,2024-01-18,매수,811110,68780109,57,420085-661975,006360
1849,2024-03-20,매수,1802500,76297914,5,647853-610545,004370
1850,2024-04-23,매수,5174400,42438691,98,194358-544073,267270
1851,2024-05-28,매수,1977300,53654716,13,965–6909–4676-4,307950
1852,2024-03-12,매수,56700,51110998,2,40405218-76,004990
1853,2024-04-12,매수,529920,20983096,48,6033-1280,005940
1854,2024-05-16,매수,418900,83556131,71,040726-552086,003620
1855,2024-05-09,매수,162575,70763098,35,07890618-745,028670
1856,2024-01-04,매수,2956500,49447901,27,45066823-188,214450
1857,2024-03-05,매수,4538400,71320235,31,28320714-517,307950
1858,2024-02-07,매수,13965000,15530265,98,70325339-638,011780
1859,2024-03-21,매수,7852000,17796353,65,6134-8260,069620
1860,2024-05-17,매수,1747500,70208522,50,9667-9971,002790
1861,2024-06-10,매수,4852800,1890672,48,863-96-651283,000120
1862,2024-01-23,매수,10764000,20252369,52,1400-3329,014680
1863,2024-05-03,매수,4880500,16187202,43,276766-469489,006280
1864,2024-01-08,매수,618100,82214578,7,98225420-75,000150
1865,2024-05-28,매수,6662400,10852215,96,465–5873–5766-3,383310
1866,2024-06-05,매수,2897750,62946751,67,87110278-040,112040
1867,2024-05-17,매수,8355600,11517359,44,14909997-75,000660
1868,2024-01-16,매수,9197100,48912762,99,84014318-87,039490
1869,2024-01-17,매수,3196800,90942424,96,624–3845–7089-8,030200
1870,2024-05-24,매수,6750000,9815809,100,69879837-63,071050
1871,2024-03-07,매수,8991000,83363833,37,0363-0435,348370
1872,2024-03-19,매수,7784000,19576620,70,11929801-04,001040
1873,2024-01-09,매수,1169370,81594458,61,562–8321–0989-3,100090
1874,2024-04-24,매수,2214000,2758601,9,21762818-62,002380
1875,2024-03-18,매수,1033600,8498624,68,865–2221–8948-1,006360
1876,2024-03-21,매수,2712000,57595267,16,49316297-836,005070
1877,2024-02-08,매수,26491500,65495551,87,2075-4004,298020
1878,2024-02-15,매수,3072300,78876795,66,26118039-624,241560
1879,2024-01-24,매수,1311750,18826517,53,095–0151–9208-0,004990
1880,2024-04-23,매도,7795200,84938409,84,69940390-265,066570
1881,2024-03-21,매수,168190,15149960,11,458-66-048596,316140
1882,2024-04-02,매수,3994200,20899151,84,949–4477–3165-8,022100
1883,2024-01-09,매수,3361500,35884791,27,018475-885599,028260
1884,2024-04-02,매수,947100,52999281,82,58770203-51,005940
1885,2024-03-07,매수,629370,27979952,37,76573514-730,011200
1886,2024-05-09,매수,1193540,42197239,83,546539-300908,001440
1887,2024-04-03,매수,13748000,7577857,56,2604-4821,247540
1888,2024-06-10,매수,3015700,62618316,53,830646-493086,002710
1889,2024-01-31,매수,2337000,14222299,95,471827-794898,002790
1890,2024-03-19,매수,4394500,25580824,47,700–4796–6416-1,032830
1891,2024-03-15,매수,5030100,52574680,81,947-27-757179,086790
1892,2024-02-27,매수,1908500,56965830,55,245094-921679,009420
1893,2024-05-03,매수,1740000,62265105,30,0477-6997,086790
1894,2024-04-01,매수,1292000,78880401,19,89726362-05,005935
1895,2024-01-12,매수,2318000,59524115,38,86753447-06,008770
1896,2024-04-01,매수,13428000,78087770,72,765–1037–0720-9,277810
1897,2024-02-02,매수,2170450,28814120,83,14599064-157,096530
1898,2024-06-10,매수,2587200,6804795,33,068554-764931,000100
1899,2024-05-21,매수,1476000,82704463,9,413460-557980,000150
1900,2024-04-29,매수,6385000,27093390,50,22601010-07,001040
1901,2024-02-29,매수,3784000,99157283,86,2731-2728,111770
1902,2024-02-26,매수,2386300,13047676,98,77657991-31,293490
1903,2024-03-22,매수,583280,18096261,92,358-46-409260,082640
1904,2024-05-27,매수,5195200,66747223,34,98806970-48,005070
1905,2024-06-05,매수,1109600,25699612,19,93672354-228,035900
1906,2024-01-10,매수,2021250,85124138,77,2802-9928,293490
1907,2024-03-25,매수,5875100,75509554,77,57703722-844,361610
1908,2024-04-19,매수,2430000,29300483,45,34959038-313,021240
1909,2024-04-18,매수,711620,93932903,91,497-79-481818,138930
1910,2024-01-09,매수,970940,10213890,86,14599064-157,093370
1911,2024-02-16,매수,35728000,51284992,88,957–3012–5720-7,007310
1912,2024-04-01,매수,4120800,23846012,51,14394334-462,108320
1913,2024-02-16,매수,11239200,37379825,63,271608-274369,014680
1914,2024-02-02,매수,8599800,72471524,66,974-62-643786,005385
1915,2024-02-05,매수,1633200,57184406,12,601807-667632,009150
1916,2024-01-04,매수,3220000,40936487,70,978365-600759,028300
1917,2024-05-13,매수,4031100,56445439,27,848–3158–5548-0,028260
1918,2024-01-10,매수,400820,31391305,49,02544489-24,003620
1919,2024-01-19,매수,1038000,67048606,100,47646559-174,137310
1920,2024-01-10,매수,971250,7906741,37,237439-130647,293490
1921,2024-03-27,매수,12537000,71336157,42,3649-8618,298020
1922,2024-01-03,매수,13816800,49069067,76,922-83-065312,140860
1923,2024-01-09,매수,293500,59288834,1,840793-927913,357780
1924,2024-04-18,매수,4832200,43567004,74,19115633-608,383220
1925,2024-01-03,매수,514800,38341919,33,277–9206–3753-1,034020
1926,2024-05-08,매수,14308000,4998045,73,20682617-05,014680
1927,2024-02-23,매도,2625000,27871234,15,31496684-203,039030
1928,2024-03-08,매수,7119300,31150335,57,306-44-788899,282330
1929,2024-02-21,매수,11866400,42632644,91,4714-8806,267260
1930,2024-03-25,매수,2128900,94875813,61,997–7686–9929-8,036930
1931,2024-04-23,매수,24531000,58586741,78,562–8321–0989-3,128940
1932,2024-03-07,매수,4045500,66258830,90,11688193-96,137400
1933,2024-04-15,매수,12350000,12720924,52,257–6075–8438-5,278470
1934,2024-01-17,매수,1878250,90002191,55,466-45-509807,009830
1935,2024-04-01,매수,4759500,53156904,95,36779182-139,005290
1936,2024-02-22,매수,626600,46401205,13,804–2598–2677-6,112040
1937,2024-06-07,매수,2583300,45015193,79,111-73-976946,001450
1938,2024-03-28,매수,2897100,53902687,37,346–2511–0236-0,035760
1939,2024-03-06,매수,800940,10308444,42,808–8199–9176-0,294870
1940,2024-01-30,매수,660000,83170795,3,107982-561868,247540
1941,2024-04-12,매수,179850,4637597,55,97811986-10,000400
1942,2024-04-30,매수,3489600,56884614,48,986-27-660389,010950
1943,2024-02-14,매수,992000,45859134,31,271-21-238996,009830
1944,2024-01-09,매수,5424000,83327603,24,244-35-325816,011070
1945,2024-01-31,매수,1481800,15966104,31,457–1494–0267-6,086790
1946,2024-02-26,매수,15125000,36656467,50,947-27-757179,097950
1947,2024-04-15,매수,2029200,37283529,38,456-19-145134,328130
1948,2024-02-22,매수,4320950,18141260,89,53626823-930,078930
1949,2024-05-09,매수,1229200,98461376,56,466-45-509807,293490
1950,2024-02-29,매수,4263600,59735019,44,618–3336–2937-3,032830
1951,2024-01-12,매수,1139600,64964967,88,421927-510305,089590
1952,2024-04-04,매수,1925600,82071981,83,48323716-20,103590
1953,2024-05-20,매수,6230000,85268585,89,262-31-023366,071050
1954,2024-04-11,매수,617400,2383613,18,3359-3792,393890
1955,2024-01-15,매수,3612500,81471336,85,885–8277–3291-6,086790
1956,2024-03-06,매수,1377700,14907744,23,045058-734381,328130
1957,2024-04-29,매수,1908000,63444069,45,5086-8132,014820
1958,2024-02-27,매수,13943000,75808242,73,601807-667632,450080
1959,2024-04-11,매수,284000,22354056,50,375–0690–9868-9,018880
1960,2024-04-15,매수,889200,66433226,24,110-23-630835,111770
1961,2024-01-15,매수,2595600,74622012,63,541-19-468083,403870
1962,2024-05-29,매수,6642000,26748155,90,107982-561868,454910
1963,2024-04-15,매수,341310,60022875,93,5868-3191,047040
1964,2024-04-17,매수,2006400,95484929,64,791-37-394070,000720
1965,2024-02-19,매수,45565,19663185,13,86392216-60,088350
1966,2024-01-03,매수,3149000,5877587,67,50901884-154,241560
1967,2024-06-10,매수,5496300,1605842,93,641-26-306904,004800
1968,2024-03-22,매수,3581250,79058608,75,74503954-279,004000
1969,2024-05-03,매수,13128500,10905219,31,700–7083–6061-5,007310
1970,2024-03-27,매수,289440,68827124,96,9667-9971,088350
1971,2024-03-11,매수,1192400,46183907,22,787357-133049,021240
1972,2024-03-12,매수,124200,10573321,6,005-14-498113,098460
1973,2024-04-18,매수,495690,28864185,41,374–9320–7439-8,175330
1974,2024-01-24,매수,622160,60892845,44,348-99-410115,006360
1975,2024-02-01,매수,3900000,48177666,75,666–9916–0037-7,086790
1976,2024-03-13,매수,14449500,69449895,57,476337-390580,012330
1977,2024-04-16,매수,2419000,27293685,59,13772543-60,403870
1978,2024-05-30,매수,387600,37151654,19,55176786-814,003490
1979,2024-02-21,매수,12475200,21949198,69,949–4477–3165-8,145020
1980,2024-04-16,매수,325800,36826555,9,1232-6001,111770
1981,2024-05-31,매수,367200,1807197,6,547-96-990197,028300
1982,2024-03-15,매수,7604800,1530716,98,418–0611–3406-4,237690
1983,2024-04-12,매수,6559600,48856170,62,5060-7352,000250
1984,2024-03-21,매수,2429500,97836825,86,421927-510305,323410
1985,2024-04-30,매수,1094300,26062128,31,997317-011669,377300
1986,2024-01-31,매수,1834250,13854352,55,83008780-767,009830
1987,2024-05-29,매수,3071250,24932655,91,869-08-936273,036930
1988,2024-04-17,매수,19135000,17262175,89,231993-867199,247540
1989,2024-03-06,매수,12312000,8763864,76,277-26-535094,005385
1990,2024-02-01,매수,7363000,66988811,37,74672915-317,352820
1991,2024-02-26,매수,7381500,74979081,95,07426759-71,042700
1992,2024-02-26,매수,187920,19241667,29,628-84-219333,018880
1993,2024-06-04,매수,35391000,10514706,47,853–6154–3898-5,207940
